6.228397032545581169e+02 0.000000000000000000e+00 1.792601337598576094e+02
0.000000000000000000e+00 6.541050864001222180e+02 1.182351918979197336e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
